certificate_id,postcode,paon,street,floor_area_sqm,epc_rating,build_year,lodgement_date
0390-2759-5360-2224-1921,SL6 6BP,10,COLLEGE RISE,85.0,,,
7700-0265-0522-0420-3253,SL6 6BG,24,ALEXANDRA ROAD,118.0,,,
4820-2024-0333-9009-1593,SL6 8EZ,2,ASHLEY PARK,125.0,,,
6035-6927-2400-0833-7296,SL6 1XE,14,CLEVELAND CLOSE,200.0,,,
9788-4033-6276-6911-7920,SL6 0JB,3,ORKNEY COURT,102.0,,,
0320-2580-7560-2495-1115,SL6 2LD,93,STOMPITS ROAD,111.0,,,
0274-3944-4202-0024-7200,SL6 2LB,12,LYNDEN CLOSE,107.0,,,
6190-3700-0522-6375-3073,SL6 7JU,6,MOOR LANE,121.0,,,
8870-6429-7310-1120-2292,SL6 6LR,65,BELMONT CRESCENT,69.0,,,
5034-8029-9409-0675-4292,SL6 5EG,7,ALWYN ROAD,67.0,,,
2150-5832-4000-1098-4801,SL6 2LZ,25,EARLSFIELD,162.0,,,
2428-8058-6255-5441-0934,SL6 7YN,12,BAILEY CLOSE,47.0,,,
9400-5263-0322-3326-3943,SL6 6ES,5,STONEFIELD PARK,67.0,,,
0160-2934-6060-2099-6871,SL6 2QT,50,WALKER ROAD,150.0,,,
0140-2342-0088-2502-1395,SL6 6BJ,21,CROMWELL ROAD,109.0,,,
9265-3016-5205-0142-3200,SL6 1XJ,2,OLDACRES,115.0,,,
9437-4025-1200-0041-5292,SL6 2YN,27,SPRINGFIELD PARK,114.0,,,
0235-3022-3400-0869-7222,SL6 2PR,3,CRESCENT DALE,61.0,,,
0458-0921-6230-4363-9930,SL6 8RG,80,BLACKAMOOR LANE,78.0,,,
8280-6928-6590-7381-7292,SL6 6ES,3,STONEFIELD PARK,42.0,,,
4300-3854-0022-3595-3553,SL6 3PF,96,HIGHFIELD LANE,129.0,,,
9146-3025-0204-2227-9204,SL6 2LE,40,STOMPITS ROAD,149.0,,,
9342-3942-3200-5854-9204,SL6 7QN,58,CANNON COURT ROAD,74.0,,,
9521-3050-6205-7515-2204,SL6 9JP,CHALFONTS,BRIAR GLEN,119.0,,,
0140-2857-7667-9106-6301,SL6 3YZ,17,THURLBY WAY,122.0,,,
0380-2820-4430-2094-6021,SL6 8QQ,29,PRINCE ANDREW ROAD,95.0,,,
7404-3050-5205-1015-9204,SL6 4AU,133,WESTBOROUGH ROAD,63.0,,,
9691-3047-7207-7355-7200,SL6 3XF,52,PALMERS CLOSE,67.0,,,
0450-3812-7252-9823-6471,SL6 3RH,BROWDIE LODGE,GREEN LANE,331.0,,,
2160-6232-0050-2005-3821,SL6 3XP,40,LOWBROOK DRIVE,147.0,,,
9368-3049-4204-7405-4204,SL6 8RG,66,BLACKAMOOR LANE,79.0,,,
7835-6122-3400-0913-6206,SL6 0JG,3,DEVONSHIRE GARDENS,69.0,,,
0153-3834-7312-9703-6761,SL6 1JE,5,WOODLANDS RISE,160.0,,,
9236-1422-1500-0304-9226,SL6 2YR,17,ARKLEY COURT,88.0,,,
0020-3035-5519-2595-6831,SL6 2FJ,21,OAKDALE ROAD,101.0,,,
0330-2527-1010-2120-6055,SL6 0AP,THE CEDARS,BATH ROAD,296.0,,,
2500-8166-0822-1108-3423,SL6 6ET,1,HEDINGHAM MEWS,54.0,,,
0739-0427-4000-0927-4296,SL6 6ET,35,HEDINGHAM MEWS,62.0,,,
9370-2125-4400-2094-2371,SL6 0JH,14,HAG HILL LANE,97.0,,,
2848-1009-7298-7810-6220,SL6 7ER,3A,BLAKENEY COURT,49.0,,,
0548-2855-6176-0408-1621,SL6 6ET,42,HEDINGHAM MEWS,77.0,,,
2328-0078-7219-1346-5944,SL6 4RH,18,HEVER CLOSE,94.0,,,
9542-2804-7596-9825-5945,SL6 5JG,9,TRURO CLOSE,63.0,,,
0300-2244-9560-2025-7285,SL6 0XW,44,WYETH CLOSE,114.0,,,
8500-0884-8129-5197-4963,SL6 2AS,2,FERRY END,129.0,,,
0800-4552-9332-6596-0153,SL6 2FJ,6,OAKDALE ROAD,111.0,,,
1535-0323-7500-0102-2206,SL6 2BH,62,BRAYBANK,91.0,,,
0821-3039-1203-9784-5204,SL6 8LJ,6,AMBERLEY COURT,267.0,,,
0370-2108-8350-2424-4875,SL6 0LT,118,HAG HILL RISE,127.0,,,
9334-0420-7409-0660-3276,SL6 2FE,7,HAYES CLOSE,177.0,,,
9246-3049-5204-4215-1200,SL6 2YR,10,ARKLEY COURT,62.0,,,
0320-2967-2530-2695-4285,SL6 6SW,108,BEVERLEY GARDENS,62.0,,,
0035-1208-4805-5837-0100,SL6 3PX,8,CULLEY WAY,89.0,,,
3612-0621-6080-0411-3226,SL6 2PR,15,CRESCENT DALE,47.0,,,
6200-6275-0222-1423-3143,SL6 3UR,10,LOOSEN DRIVE,132.0,,,
0020-3035-5519-2595-7891,SL6 2FJ,23,OAKDALE ROAD,101.0,,,
0473-2855-6768-9208-7975,SL6 4HH,29A,BOYN HILL ROAD,127.0,,,
0116-3048-8204-5575-9200,SL6 3PJ,15,FARMERS WAY,110.0,,,
0068-6056-6291-7751-1994,SL6 7NZ,34,FERNLEY COURT,65.0,,,
8755-7720-3529-4934-4902,SL6 3DG,35,NORTHUMBRIA ROAD,84.0,,,
7835-7326-1500-0951-1202,SL6 3YY,5,SOMERSBY CRESCENT,96.0,,,
0937-1208-3204-5030-0400,SL6 7HN,200,COOKHAM ROAD,84.0,,,
8234-5523-3300-0702-9202,SL6 6LH,2,ARCHER CLOSE,212.0,,,
9780-3028-5203-1167-6200,SL6 0PQ,13,HUNTERCOMBE LANE SOUTH,100.0,,,
2961-8648-1092-1617-5111,SL6 1BZ,32,RUSHINGTON AVENUE,197.0,,,
1700-6386-0622-7422-3253,SL6 7AN,4,ST LUKES ROAD,148.0,,,
1735-4827-1400-0367-7296,SL6 9TW,WINTER HILL COTTAGE,WINTER HILL,297.0,,,
0138-3058-7397-6431-1960,SL6 0BF,42,LAYCHEQUERS MEADOW,204.0,,,
8900-5528-0522-0422-3453,SL6 6HH,44,OAKEN GROVE,128.0,,,
7735-0225-7500-0512-0296,SL6 6BL,25,COLLEGE GLEN,104.0,,,
8855-7620-3429-9913-3902,SL6 3JQ,14,CHURCH VIEW,133.0,,,
0370-2215-7350-2094-5855,SL6 9NL,CHANTE,PEACE LANE,81.0,,,
2765-3052-2206-0055-1204,SL6 3YY,50,SOMERSBY CRESCENT,102.0,,,
8640-7629-6550-4812-9222,SL6 8DH,30,IN THE RAY,61.0,,,
0380-2323-0470-2705-2721,SL6 2QD,BROOMFIELD,SHOPPENHANGERS ROAD,357.0,,,
0300-2167-1420-2795-2645,SL6 5EL,64,ALWYN ROAD,172.0,,,
9912-2871-7707-9208-1205,SL6 7BD,91,CORDWALLIS ROAD,72.0,,,
8435-7024-5400-0719-9292,SL6 6SQ,15,MALLOW PARK,85.0,,,
9186-3053-5208-7895-7204,SL6 3PL,98,FARMERS WAY,109.0,,,
2228-3049-8204-2365-5204,SL6 7ET,83,COOKHAM ROAD,89.0,,,
2159-2646-7017-4911-2113,SL6 2PF,BROADACRE HOUSE,CONINGSBY LANE,260.0,,,
2915-4055-5002-0377-8602,SL6 6SA,61,CRANBROOK DRIVE,82.0,,,
9728-7915-7230-4786-0940,SL6 0PY,10,STAFFORD CLOSE,108.0,,,
2267-6641-2974-0160-3238,SL6 5NB,HURLEY MANOR,HIGH STREET,571.0,,,
0996-1208-0609-5530-0204,SL6 6SW,64,BEVERLEY GARDENS,86.0,,,
8621-6821-5840-6136-1922,SL6 6SU,48,BALMORAL,119.0,,,
0252-1208-4905-5235-0000,SL6 6SA,1,CRANBROOK DRIVE,133.0,,,
0370-2193-0550-2725-0061,SL6 8PZ,3,RAY PARK ROAD,102.0,,,
0263-3824-7329-9791-1811,SL6 1FW,3,CYGNET WAY,102.0,,,
0370-2621-3580-2125-3405,SL6 9JG,SHIRE HOUSE,WORSTER ROAD,144.0,,,
0235-0028-7500-0713-4222,SL6 8RE,6,JUNIPER DRIVE,93.0,,,
2295-3041-8208-3854-1204,SL6 4NX,2,WOODFIELD DRIVE,238.0,,,
9320-2112-0490-2424-4415,SL6 2SF,80,LARCHFIELD ROAD,82.0,,,
0390-2130-2440-2095-1931,SL6 5DQ,63,ST MARKS CRESCENT,142.0,,,
8018-7424-0100-0514-8906,SL6 5EQ,1,MURRIN ROAD,72.0,,,
0340-2913-0490-2125-2615,SL6 4JF,31,CROXLEY RISE,58.0,,,
4737-6220-1309-0076-1296,SL6 9DF,SIDINGS,MAIDENHEAD ROAD,125.0,,,
0949-1208-2105-6633-0904,SL6 3XU,20,PURSSELL CLOSE,63.0,,,
4820-7005-0339-9095-1523,SL6 5JQ,83,FARM ROAD,169.0,,,
0264-2839-7445-9991-6535,SL6 6BE,2B,COLLEGE ROAD,106.0,,,
0011-2130-8080-2299-4135,SL6 2GZ,23,ROBIN HILL,91.0,,,
2820-0096-0384-9092-1463,SL6 6EH,26,PENYSTON ROAD,90.0,,,
7634-9421-6400-0742-1206,SL6 9HB,KENNET,NEW ROAD,105.0,,,
0320-2329-7250-2074-7855,SL6 8TF,4,WOODHURST ROAD,162.0,,,
7600-0748-0822-7496-3253,SL6 4NP,25,BANNARD ROAD,56.0,,,
0360-2416-4550-2495-7055,SL6 6LR,55,BELMONT CRESCENT,67.0,,,
0096-3049-3205-4025-9200,SL6 2HY,HOLYPORT STORES,ASCOT ROAD,106.0,,,
4290-0420-0822-7322-3973,SL6 6HF,247,COURTHOUSE ROAD,228.0,,,
0350-2201-4660-2506-6201,SL6 6SG,23,OSTLER GATE,104.0,,,
9220-1008-3204-6939-0204,SL6 7SD,42,QUEENSWAY,82.0,,,
2150-9233-0050-0006-6821,SL6 2BS,2,BEAUFORT PLACE,138.0,,,
7190-4976-0522-3303-3973,SL6 9EZ,3,APSLEY COTTAGES,73.0,,,
0228-2916-6252-7501-4960,SL6 3XS,67,LOWBROOK DRIVE,91.0,,,
0390-2621-0580-2895-7311,SL6 4QX,3,WOOTTON WAY,121.0,,,
9766-1004-7286-5507-9200,SL6 0DB,10,STOCKWELLS,86.0,,,
9686-2832-6705-9296-3485,SL6 4AU,119,WESTBOROUGH ROAD,55.0,,,
9859-3050-1205-0635-4204,SL6 3TE,26,BARLEY MEAD,265.0,,,
1820-0025-0358-4006-1943,SL6 3NY,9,FURROW WAY,93.0,,,
3600-0447-0222-1407-3253,SL6 1TE,14,THE FARTHINGALES,111.0,,,
0330-2158-6310-2395-6745,SL6 8RT,210A,BLACKAMOOR LANE,70.0,,,
9318-6039-7241-7420-1280,SL6 8PU,7,RAY MEADOW,168.0,,,
7804-1908-3209-5230-0200,SL6 6BL,46,COLLEGE GLEN,85.0,,,
8835-2824-1100-0415-6296,SL6 3AJ,2,OLD COURT CLOSE,85.0,,,
0918-4046-7332-4993-9910,SL6 8UU,1,CUTLERS CLOSE,143.0,,,
9412-3008-7208-8045-0200,SL6 1SX,28,FOTHERBY COURT,61.0,,,
0835-8523-5500-0511-2206,SL6 6HY,161,COURTHOUSE ROAD,88.0,,,
1234-2125-9300-0939-8222,SL6 5ND,TUCKENHAY,MILL LANE,217.0,,,
5412-9025-8002-0498-8706,SL6 0HF,6,BUFFINS,96.0,,,
0340-2656-7440-2725-3921,SL6 4QR,3,AUDLEY DRIVE,136.0,,,
9569-2808-6591-9591-7951,SL6 5AD,28,WAVELL ROAD,92.0,,,
9900-4097-0722-4499-3453,SL6 4LZ,10,TALBOTS DRIVE,163.0,,,
2197-3053-8208-3305-9200,SL6 7DR,3,NORFOLK PARK COTTAGES,73.0,,,
3434-9525-5300-0230-8272,SL6 5EH,28,ALWYN ROAD,70.0,,,
2688-5000-7255-0787-0994,SL6 7HR,112,COOKHAM ROAD,54.0,,,
2276-3013-3202-0682-7200,SL6 5NL,4 FROGMILL COTTAGES,FROGMILL,118.0,,,
0350-2351-2550-2825-6075,SL6 9DJ,2,BASS MEAD,78.0,,,
0755-3956-7209-8845-3204,SL6 6JR,37,HARGRAVE ROAD,99.0,,,
8346-6323-9400-7685-8922,SL6 3BA,88,ST CHADS ROAD,80.0,,,
0330-2026-9270-2607-2421,SL6 0ET,THE LINDENS,RECTORY ROAD,154.0,,,
7635-1226-9500-0144-1202,SL6 6DZ,12,PORTLOCK ROAD,104.0,,,
2818-6065-5002-0329-8006,SL6 3NY,33,FURROW WAY,111.0,,,
4616-3115-7002-0094-8506,SL6 0BA,CHUNGATES,ELLINGTON ROAD,267.0,,,
0350-2054-8360-2604-6865,SL6 0GB,76,CLIVEDEN GAGES,80.0,,,
0751-2826-7363-9393-0381,SL6 1XA,20,CHILTERN ROAD,128.0,,,
1634-1429-2409-0745-4226,SL6 8JW,MERIDI,LOCK AVENUE,200.0,,,
5000-7112-0922-4508-3553,SL6 7DR,8,NORFOLK PARK COTTAGES,70.0,,,
0340-2022-0510-2205-3411,SL6 9RL,24,BURNT OAK,121.0,,,
0025-3049-4205-4065-9204,SL6 3UZ,44,BISSLEY DRIVE,142.0,,,
2140-6432-9050-5005-9891,SL6 8EZ,18,ASHLEY PARK,118.0,,,
8337-5429-9309-0310-2222,SL6 5AQ,68,HIGHWAY AVENUE,87.0,,,
0360-2806-1560-2305-4151,SL6 8PQ,6,BRAMBLING WAY,89.0,,,
1235-5620-2509-0324-5292,SL6 8PQ,5,BRAMBLING WAY,121.0,,,
0320-2538-2580-2505-5361,SL6 8AR,16,WINDRUSH WAY,86.0,,,
2150-4831-1050-4008-3891,SL6 9LH,11,BROOM HILL,62.0,,,
2934-3111-8020-9218-3511,SL6 2JF,BROADWALK COTTAGE,STURT GREEN,214.0,,,
6820-2034-0350-4009-1493,SL6 6SE,35,AVONDALE,131.0,,,
8696-6120-6709-8919-2922,SL6 8DN,12,GUARDS CLUB ROAD,119.0,,,
9851-3053-9208-5635-7204,SL6 5AB,63,WAVELL ROAD,113.0,,,
0310-2607-6490-2025-4645,SL6 2AR,16,THE TERRACE,85.0,,,
2820-0065-0354-5000-1593,SL6 3UP,13,BEDFORD CLOSE,97.0,,,
0469-2826-7828-9601-4685,SL6 4HP,5,PENSHURST ROAD,75.0,,,
0170-2267-4178-2422-5041,SL6 6TT,36,THE WICKETS,62.0,,,
9837-2029-6200-0014-3202,SL6 7BJ,20,RISBOROUGH ROAD,85.0,,,
2140-7235-9050-0008-0825,SL6 5EL,68,ALWYN ROAD,93.0,,,
4335-2928-6500-0317-3222,SL6 8QW,23,RAY LEA CLOSE,112.0,,,
6435-6126-3500-0546-2226,SL6 0HF,7,BUFFINS,93.0,,,
0330-2664-5410-2504-0115,SL6 9AL,1,DEAN VALLEY COTTAGES,66.0,,,
2114-1011-1237-3151-3415,SL6 8LD,TINSLEYS,ISLET ROAD,231.0,,,
9381-3019-9208-2562-4204,SL6 8QN,11,RAY LEA CLOSE,127.0,,,
9562-3901-6209-5680-4200,SL6 9HS,4,RILEY COTTAGES,63.0,,,
8406-7825-4110-1467-8926,SL6 7UQ,50,OSNEY ROAD,62.0,,,
8601-6293-0729-6807-5353,SL6 7JJ,6,NORTH TOWN CLOSE,101.0,,,
0300-2789-3580-2595-2345,SL6 0LE,16,BARRS ROAD,91.0,,,
0734-0923-4300-0989-9272,SL6 8FH,18,KINGFISHER DRIVE,78.0,,,
8200-7950-1429-6607-4283,SL6 8QH,6,PRINCE ANDREW CLOSE,55.0,,,
9390-2816-2320-2907-8225,SL6 4QS,51,BADMINTON ROAD,87.0,,,
7035-3123-2500-0578-3222,SL6 9EJ,7,HATCH PLACE,105.0,,,
0367-2838-6593-9206-2601,SL6 2TD,56,ROSS ROAD,87.0,,,
8807-2924-1129-2427-4963,SL6 3XJ,47,LILLIBROOKE CRESCENT,68.0,,,
8525-7520-3419-8935-8902,SL6 8EW,43,SUMMERLEAZE ROAD,63.0,,,
0100-6836-0922-7598-3653,SL6 8HE,10,CLIVEDEN MEAD,145.0,,,
8980-7125-7850-7017-7222,SL6 3XU,25,PURSSELL CLOSE,86.0,,,
2308-0072-7289-4316-9984,SL6 4AS,76,WESTBOROUGH ROAD,95.0,,,
2801-3053-3208-5875-8200,SL6 2LF,16,HENDONS WAY,119.0,,,
0390-2745-6510-2405-6411,SL6 2QU,51,WALKER ROAD,213.0,,,
2277-3054-8201-8025-9204,SL6 6QD,DALMA,PINKNEYS DRIVE,150.0,,,
2691-3050-5205-9875-5204,SL6 8RX,11,LONSDALE CLOSE,134.0,,,
9037-6922-2309-0166-2206,SL6 0LF,17,HUNTERCOMBE LANE NORTH,108.0,,,
8619-6066-5002-0305-8906,SL6 1HQ,2,GRENFELL AVENUE,81.0,,,
9790-3049-9204-2575-0200,SL6 7QS,13,CANNON COURT ROAD,161.0,,,
8037-2125-8200-0830-7272,SL6 5EF,5,ST PAULS GARDENS,109.0,,,
0310-2181-7390-2804-8341,SL6 2HG,23,AYSGARTH PARK,91.0,,,
8503-7638-5770-4314-1926,SL6 5EW,118,ALWYN ROAD,91.0,,,
0351-2835-7218-9893-2765,SL6 6EJ,27,PENYSTON ROAD,83.0,,,
0350-2925-4410-2604-7121,SL6 2YN,57,SPRINGFIELD PARK,94.0,,,
9654-3045-6209-8595-6204,SL6 3AP,34,HIGHFIELD LANE,131.0,,,
0380-2764-1580-2305-0345,SL6 2LF,20,HENDONS WAY,158.0,,,
9888-0021-7258-0730-1234,SL6 6HE,238,COURTHOUSE ROAD,96.0,,,
0361-3955-5200-9455-3204,SL6 6SE,8,AVONDALE,105.0,,,
9370-2704-2300-2807-5025,SL6 8QH,24,PRINCE ANDREW CLOSE,53.0,,,
0218-6029-6277-4670-3294,SL6 7HB,48,ALDEBURY ROAD,64.0,,,
9491-3054-3201-7085-4204,SL6 2BA,JASMINE COTTAGE,BETTONEY VERE,112.0,,,
2160-0332-3050-2006-5801,SL6 8TD,90,RAY MILL ROAD EAST,69.0,,,
0360-2035-4470-2195-4881,SL6 6PP,11,HALFWAY HOUSES,77.0,,,
0320-2419-2430-2574-2001,SL6 2GZ,5,ROBIN HILL,113.0,,,
8151-7622-6150-9215-2902,SL6 3BA,94,ST CHADS ROAD,79.0,,,
2001-8939-5070-3205-9195,SL6 9JQ,CEDAR COTTAGE,GRAHAM ROAD,103.0,,,
2879-3029-1208-9427-6204,SL6 8FT,13,PINTAIL WAY,78.0,,,
2160-4433-1050-4009-2801,SL6 7JR,16,NORTH TOWN MOOR,60.0,,,
0160-2433-1020-2092-4875,SL6 7JQ,41,NORTH TOWN ROAD,77.0,,,
1634-8121-3400-0376-2296,SL6 3AZ,1,MILVERTON CLOSE,129.0,,,
2520-3050-0205-0755-6200,SL6 7SH,23,EDINBURGH ROAD,104.0,,,
4400-7518-0322-3506-3153,SL6 3PY,18,WELBY CLOSE,108.0,,,
0380-2771-4420-2995-8611,SL6 2BH,37,BRAYBANK,93.0,,,
8806-7758-1429-6926-9313,SL6 4BA,21,THE CROFT,517.0,,,
4035-4624-4400-0709-8206,SL6 8AE,17,RAVEN DRIVE,123.0,,,
2590-4664-0922-1598-3053,SL6 3NY,10,FURROW WAY,65.0,,,
0320-2210-4390-2024-4455,SL6 4QX,5,WOOTTON WAY,126.0,,,
2336-3014-1209-8575-2200,SL6 9HH,1,COXBORROW CLOSE,102.0,,,
3400-2829-0922-5524-3153,SL6 6EF,2,POWNEY ROAD,115.0,,,
9388-3096-6281-7921-9994,SL6 4AN,19,FAIRACRE,78.0,,,
9435-3051-2206-7445-8200,SL6 7SU,7,WHURLEY WAY,96.0,,,
3316-2095-5002-0390-8092,SL6 9RN,29,BURNT OAK,90.0,,,
8063-6722-4219-3356-9006,SL6 2EJ,10,HUXTABLE GARDENS,125.0,,,
0310-2530-1560-2275-3275,SL6 2LL,6,MONKEY ISLAND COURT,57.0,,,
3835-3827-6400-0934-7296,SL6 4PH,28,SHIRLEY ROAD,132.0,,,
2359-3054-8201-8695-9204,SL6 4AN,1,FAIRACRE,80.0,,,
0390-2939-8580-2925-0355,SL6 4BP,7,BEECHFIELD PLACE,85.0,,,
2134-0926-8300-0212-8296,SL6 7RA,29,KENSAL GREEN DRIVE,115.0,,,
2150-1736-7050-1003-3821,SL6 5BJ,6,HAVELOCK ROAD,153.0,,,
4135-6026-0500-0037-2226,SL6 9JG,WISPINGTON HOUSE,WORSTER ROAD,417.0,,,
9459-3052-6203-1525-7200,SL6 5AD,54,WAVELL ROAD,83.0,,,
0357-2806-7841-9903-8795,SL6 3XS,71,LOWBROOK DRIVE,79.0,,,
0125-3023-2202-0877-7204,SL6 6EJ,35,PENYSTON ROAD,113.0,,,
0021-3957-5202-4445-1200,SL6 5EA,17,HAREFIELD ROAD,80.0,,,
0919-1208-3407-5439-0804,SL6 6HY,153,COURTHOUSE ROAD,119.0,,,
0310-2323-6120-2692-4381,SL6 2BN,CARELESS CORNER,BRAYFIELD ROAD,208.0,,,
6619-3024-5000-0352-8222,SL6 7EF,21A,COOKHAM ROAD,38.0,,,
5215-3065-5002-0398-8602,SL6 5JS,12,COMPTON DRIVE,127.0,,,
0788-3052-2203-5075-4200,SL6 5JW,16A,CAMLEY GARDENS,110.0,,,
9408-3054-8201-1825-5204,SL6 6SX,58,BALMORAL,152.0,,,
2938-8096-7214-5278-7910,SL6 1BU,21,BELL STREET,79.0,,,
2528-5001-6265-4578-8004,SL6 3PG,7A,FIRS LANE,131.0,,,
2237-4329-7200-0163-3292,SL6 8EL,6,KINGFISHER DRIVE,113.0,,,
2229-3003-6209-2519-3204,SL6 2RP,11,BRUNEL ROAD,48.0,,,
9370-2821-7090-2300-0175,SL6 8XF,17,DEERSWOOD,109.0,,,
3812-8521-6080-0696-3292,SL6 4RE,33,GREAT HILL CRESCENT,74.0,,,
8805-5886-4329-6596-4483,SL6 1HE,112,GRENFELL ROAD,131.0,,,
0745-3046-2206-8805-8200,SL6 4PJ,4,GRAHAM CLOSE,94.0,,,
1119-9005-5002-0300-8292,SL6 7JY,21,LAGGAN ROAD,63.0,,,
0300-2088-7580-2795-2365,SL6 6ET,40,HEDINGHAM MEWS,62.0,,,
2300-2653-8222-6002-1173,SL6 3PP,13,PHEASANTS CROFT,83.0,,,
9310-2304-1590-2695-6601,SL6 7BD,69,CORDWALLIS ROAD,79.0,,,
9380-2760-0500-2175-6685,SL6 5AQ,54,HIGHWAY AVENUE,76.0,,,
8903-7922-4770-9921-5902,SL6 3PR,25,BARN DRIVE,75.0,,,
3135-3127-9400-0375-8292,SL6 3UT,56,LOOSEN DRIVE,158.0,,,
0021-2239-0010-2229-3185,SL6 6GZ,4,WILLOW CLOSE,47.0,,,
8905-2146-5029-2496-7963,SL6 6SG,7,OSTLER GATE,69.0,,,
0298-1208-6905-6937-0500,SL6 7DS,20,VICARAGE ROAD,96.0,,,
9237-1008-6207-4909-1200,SL6 6HZ,79,COURTHOUSE ROAD,66.0,,,
9360-2963-4300-2497-1165,SL6 6DH,1,WELLINGTON ROAD,80.0,,,
7235-8229-1509-0357-6206,SL6 7SG,19,QUEENSWAY,82.0,,,
2400-0949-0922-2527-3153,SL6 1BR,24,BELL STREET,88.0,,,
8033-7223-1740-1834-2926,SL6 6EJ,55,PENYSTON ROAD,71.0,,,
8196-5172-2129-2707-5063,SL6 7BJ,3,RISBOROUGH ROAD,65.0,,,
2150-6834-0050-0005-6821,SL6 3UU,56,BISSLEY DRIVE,98.0,,,
0637-3050-2205-5085-0204,SL6 3JS,KIRK END,,112.0,,,
2934-1003-3284-2992-4204,SL6 5EJ,95,ALWYN ROAD,140.0,,,
5116-9085-4002-0320-8692,SL6 7DJ,21,AUSTRALIA AVENUE,104.0,,,
8001-7767-4822-1806-6703,SL6 5LD,6,WELLINGTON CLOSE,49.0,,,
3516-8197-4002-0023-8702,SL6 3QU,THE THATCH,JUBILEE ROAD,180.0,,,
0500-2749-6050-2529-2035,SL6 9LW,26,BROOM HILL,59.0,,,
0872-3041-3201-9324-5200,SL6 6BL,9,COLLEGE GLEN,67.0,,,
4539-8420-4109-0075-0292,SL6 8QP,21,RAY LEA ROAD,92.0,,,
9353-3858-7225-9493-6871,SL6 0NS,2,INSTITUTE ROAD,43.0,,,
4735-0821-4500-0121-4292,SL6 8TR,4,BOULTERS GARDENS,80.0,,,
2324-3014-4202-4387-5200,SL6 7PW,39,CULHAM DRIVE,60.0,,,
8358-6027-4400-6218-3026,SL6 3HH,5,MERTON CLOSE,89.0,,,
2808-1933-7232-2546-5994,SL6 3NY,6,FURROW WAY,109.0,,,
6400-0006-0122-2296-3273,SL6 2YU,96,SPRINGFIELD PARK,75.0,,,
0300-2235-3580-2795-8361,SL6 6LJ,35,SPENCERS ROAD,94.0,,,
0340-2662-6450-2905-5975,SL6 9NT,CHANDLERS,HILLS LANE,275.0,,,
3437-5724-2200-0705-5202,SL6 5HQ,3,HAMPDEN ROAD,130.0,,,
7496-3048-3207-2385-4200,SL6 8QA,VICTORIA HOUSE,RAY LEA ROAD,278.0,,,
8926-7728-3450-6190-0972,SL6 2YP,13,CRESSWELLS MEAD,148.0,,,
6535-7926-7500-0450-1226,SL6 2DT,236,WINDSOR ROAD,111.0,,,
0793-1208-4705-6937-0000,SL6 7PG,3,SCHOOL LANE,90.0,,,
0638-5077-6295-6211-6954,SL6 2LL,16,MONKEY ISLAND COURT,72.0,,,
7700-6263-0722-0428-3253,SL6 7RR,5,BRIDLE CLOSE,136.0,,,
8190-5696-9329-7296-9013,SL6 1PB,12,HIGH TOWN ROAD,101.0,,,
8409-0705-2729-1677-1483,SL6 7UR,26,BURCOT GARDENS,118.0,,,
0169-2812-6361-9028-5541,SL6 4RH,12,HEVER CLOSE,79.0,,,
0340-2854-5440-2625-8971,SL6 4AL,57,BATH ROAD,67.0,,,
0380-2421-7510-2125-5541,SL6 3HP,8,WORCESTER CLOSE,121.0,,,
0585-3052-7203-1215-5200,SL6 7HT,66,COOKHAM ROAD,147.0,,,
0044-2884-7253-9228-5185,SL6 2PR,47,CRESCENT DALE,47.0,,,
0512-5185-4002-0002-8502,SL6 4PQ,BRAY PINE,ALTWOOD BAILEY,197.0,,,
3319-5045-6002-0329-8692,SL6 6DE,26,ST MARKS ROAD,123.0,,,
2503-3048-5207-7605-1204,SL6 0JZ,44,NURSERY ROAD,102.0,,,
0077-1208-3905-7426-1500,SL6 0DR,25,MEADOW WAY,114.0,,,
9900-8666-0822-8303-3343,SL6 6JX,7,BELMONT PARK AVENUE,188.0,,,
7139-1320-1109-0554-0296,SL6 9DF,BEEKEEPERS COTTAGE,MAIDENHEAD ROAD,157.0,,,
6390-5130-0822-8304-3273,SL6 3BJ,3,PARK LODGE CLOSE,112.0,,,
7813-7005-5002-0320-8392,SL6 5BJ,28,HAVELOCK ROAD,80.0,,,
7298-5002-6229-7200-7270,SL6 4LG,54,MARLBOROUGH ROAD,108.0,,,
2309-3051-9206-0655-9204,SL6 1UP,CLAREMONT HOUSE,FISHERY ROAD,282.0,,,
0446-2885-7426-9291-2151,SL6 4AY,46,NORDEN ROAD,68.0,,,
3800-4700-0722-7591-3263,SL6 5AU,23,WESTFIELD ROAD,294.0,,,
8766-7527-1950-7494-1906,SL6 2BH,36,BRAYBANK,89.0,,,
9814-3054-1201-0645-8200,SL6 2QT,10,WALKER ROAD,164.0,,,
2611-1059-6002-0305-8502,SL6 7DR,4,NORFOLK PARK COTTAGES,74.0,,,
3790-0533-0722-6599-3253,SL6 9RL,23,BURNT OAK,151.0,,,
0210-1908-1200-5109-1200,SL6 3NH,WHITE LADIES,WALTHAM ROAD,187.0,,,
0360-2753-0550-2005-7001,SL6 5GZ,1,THE GARDEN MEWS,87.0,,,
9636-2817-7893-9126-9525,SL6 8ER,63,SUMMERLEAZE ROAD,122.0,,,
9348-7911-6240-4161-9090,SL6 8RG,72,BLACKAMOOR LANE,82.0,,,
